"city","year","weekofyear","week_start_date","ndvi_ne","ndvi_nw","ndvi_se","ndvi_sw","precipitation_amt_mm","reanalysis_air_temp_k","reanalysis_avg_temp_k","reanalysis_dew_point_temp_k","reanalysis_max_air_temp_k","reanalysis_min_air_temp_k","reanalysis_precip_amt_kg_per_m2","reanalysis_relative_humidity_percent","reanalysis_sat_precip_amt_mm","reanalysis_specific_humidity_g_per_kg","reanalysis_tdtr_k","station_avg_temp_c","station_diur_temp_rng_c","station_max_temp_c","station_min_temp_c","station_precip_mm","total_cases"
"sj",2004,13,1080172800000,-0.40625000000000006,0.07343333,0.1199,0.13226670000000001,0.0,298.32,298.6,293.961428571,300.1,297.3,11.1,76.8714285714,0.0,15.3385714286,2.2857142857099997,25.5571428571,6.72857142857,30.0,21.1,3.0,11
"sj",2004,14,1080777600000,,0.023174999999999998,0.1476286,0.15838570000000002,28.35,296.89428571400003,296.92142857100004,293.281428571,299.90000000000003,294.3,81.10000000000001,80.36571428570001,28.35,14.7214285714,2.41428571429,24.700000000000003,6.028571428569999,28.900000000000002,20.6,60.7,4
"sj",2004,15,1081382400000,0.4934,0.14120000000000002,0.35434289999999996,0.2740857,0.0,297.758571429,298.08571428600004,293.32285714299996,300.90000000000003,295.6,11.0,76.44571428569999,0.0,14.7557142857,3.2,25.400000000000002,7.3857142857100015,31.1,20.6,5.6000000000000005,3
"sj",2004,16,1081987200000,0.0061,0.0162,0.1967286,0.18208570000000002,5.75,298.69428571400005,298.907142857,294.332857143,301.1,296.6,2.6,77.06,5.75,15.7485714286,3.1,25.957142857100003,6.08571428571,29.400000000000002,22.8,31.5,2
"sj",2004,17,1082592000000,,-0.04705,0.2125571,0.27202859999999995,23.59,298.66,298.87142857099997,293.18285714300004,300.7,297.2,13.8,71.9542857143,23.59,14.6628571429,2.5714285714300003,25.8428571429,6.18571428571,29.400000000000002,21.700000000000003,5.6000000000000005,6
"sj",2004,18,1083196800000,,-0.08976667,0.06330000000000001,0.15538329999999997,75.28,299.064285714,299.328571429,295.048571429,301.40000000000003,297.5,11.86,78.6028571429,75.28,16.42,2.5142857142899997,26.157142857100002,5.71428571429,30.0,22.8,23.400000000000002,10
"sj",2004,19,1083801600000,,,0.09315000000000001,0.11813330000000001,9.57,299.09000000000003,299.207142857,294.38,301.1,297.3,20.56,75.38571428569999,9.57,15.75,2.3000000000000003,26.2714285714,6.2714285714299995,30.6,22.200000000000003,30.200000000000003,7
"sj",2004,20,1084406400000,-0.09040000000000001,0.11852499999999999,0.10763330000000003,0.21006000000000002,15.780000000000001,298.765714286,298.914285714,295.37,301.3,297.2,36.9,81.7114285714,15.780000000000001,16.73,2.6571428571399998,26.728571428600002,5.528571428569999,31.1,22.8,18.1,5
"sj",2004,21,1085011200000,0.052866670000000004,0.06016667,0.1156429,0.1297857,96.99000000000001,298.12142857099997,298.114285714,295.154285714,300.0,296.5,79.0,83.8328571429,96.99000000000001,16.5214285714,1.77142857143,26.0428571429,4.67142857143,29.400000000000002,22.8,53.6,3
"sj",2004,22,1085616000000,-0.02563333,-0.008066667000000001,0.1591143,0.1588,175.41,298.36571428599996,298.457142857,295.347142857,300.40000000000003,297.2,90.2,83.55,175.41,16.740000000000002,2.0,24.814285714300002,4.91428571429,28.900000000000002,21.700000000000003,145.8,12
"sj",2004,23,1086220800000,-0.07055,-0.028540000000000003,0.08158571,0.1132429,13.51,300.054285714,300.207142857,296.445714286,302.2,298.2,5.36,80.91428571430001,13.51,17.8814285714,2.9000000000000004,27.957142857100003,7.54285714286,33.300000000000004,22.8,4.6000000000000005,13
"sj",2004,24,1086825600000,0.0218,-0.0441,0.14120000000000002,0.17824289999999998,6.12,299.817142857,299.757142857,296.10142857100004,301.5,298.0,30.07,80.17714285710001,6.12,17.4757142857,2.3142857142900004,28.0428571429,6.34285714286,31.700000000000003,23.900000000000002,17.6,10
"sj",2004,25,1087430400000,0.017425,0.07493999999999999,0.14665709999999998,0.1337429,13.07,300.037142857,300.135714286,296.588571429,302.5,297.8,20.0,81.5614285714,13.07,17.9842857143,3.2428571428599997,28.3285714286,7.12857142857,33.300000000000004,22.8,81.5,13
"sj",2004,26,1088035200000,0.010100000000000001,-0.00385,0.1837714,0.1702143,41.410000000000004,300.537142857,300.642857143,296.41571428599997,302.5,297.90000000000003,17.0,78.2971428571,41.410000000000004,17.7942857143,2.85714285714,28.228571428600002,6.2714285714299995,32.2,23.900000000000002,8.9,13
"sj",2004,27,1088640000000,,0.0083,0.1515714,0.14474289999999998,28.37,300.64428571400003,300.67857142900004,296.55714285700003,302.5,298.40000000000003,32.2,78.4814285714,28.37,17.9514285714,2.61428571429,28.3428571429,6.18571428571,32.2,23.3,67.60000000000001,8
"sj",2004,28,1089244800000,-0.0267,-0.01173333,0.1683286,0.17511429999999997,39.050000000000004,300.258571429,300.257142857,296.33,301.90000000000003,298.6,43.83,79.1814285714,39.050000000000004,17.728571428600002,2.5714285714300003,27.8285714286,6.42857142857,31.1,23.3,76.5,21
"sj",2004,29,1089849600000,-0.0529,-0.101,0.1853143,0.14984289999999997,59.15,300.575714286,300.67142857100004,296.79714285700004,302.40000000000003,299.0,15.8,79.9957142857,59.15,18.2528571429,2.2,28.2428571429,5.242857142859999,31.700000000000003,25.0,16.0,18
"sj",2004,30,1090454400000,0.0674,0.08983333,0.1748286,0.14874289999999998,23.740000000000002,300.401428571,300.40000000000003,296.09571428600003,302.3,298.40000000000003,31.21,77.4985714286,23.740000000000002,17.51,2.6857142857099996,28.0142857143,6.528571428569999,31.700000000000003,23.900000000000002,26.200000000000003,8
"sj",2004,31,1091059200000,-0.0117,-0.05443333,0.1905286,0.1573,40.86,300.234285714,300.28571428600003,296.82285714299996,302.1,298.5,31.51,81.8071428571,40.86,18.3071428571,2.5714285714300003,28.0428571429,6.371428571429999,31.700000000000003,23.900000000000002,44.0,7
"sj",2004,32,1091664000000,0.0058000000000000005,0.0327,0.1741,0.1838143,35.99,300.588571429,300.642857143,296.6,302.7,298.40000000000003,24.6,79.02571428569999,35.99,18.052857142900002,2.9714285714299997,28.528571428600006,6.58571428571,32.2,24.400000000000002,12.8,20
"sj",2004,33,1092268800000,0.0374,0.10840000000000001,0.1253,0.17741429999999997,20.92,300.995714286,301.2,296.40000000000003,302.90000000000003,299.2,14.1,76.1714285714,20.92,17.818571428600002,2.6571428571399998,28.9428571429,7.22857142857,33.9,24.400000000000002,10.5,14
"sj",2004,34,1092873600000,-0.0164,-0.021875,0.1816,0.1706,37.300000000000004,300.794285714,300.85,297.268571429,302.6,298.6,44.4,81.2642857143,37.300000000000004,18.7742857143,2.58571428571,29.0,6.3142857142899995,32.2,24.400000000000002,28.3,14
"sj",2004,35,1093478400000,0.09960000000000001,0.06330000000000001,0.1006571,0.1094286,20.3,300.912857143,301.05,297.054285714,302.6,298.7,13.5,79.6842857143,20.3,18.5314285714,2.6428571428599996,29.0571428571,6.485714285709999,33.300000000000004,25.0,20.6,7
"sj",2004,36,1094083200000,0.0414,0.049800000000000004,0.16312859999999998,0.19920000000000002,62.61,300.86142857100003,300.90000000000003,296.39,302.6,298.90000000000003,25.37,76.7114285714,62.61,17.822857142900002,2.62857142857,28.6142857143,7.05714285714,32.800000000000004,24.400000000000002,23.8,14
"sj",2004,37,1094688000000,0.1076,0.07492499999999999,0.10591429999999999,0.09598571,42.51,300.958571429,301.0,297.15000000000003,302.8,299.3,33.4,79.86571428570001,42.51,18.7171428571,2.34285714286,28.985714285700002,6.97142857143,33.9,25.0,20.6,10
"sj",2004,38,1095292800000,0.040150000000000005,,0.09487143,0.13944289999999998,52.29,301.1,301.257142857,297.304285714,303.3,299.3,16.0,80.0328571429,52.29,18.904285714300002,2.4285714285699997,28.642857142900002,6.114285714289999,32.2,24.400000000000002,32.800000000000004,13
"sj",2004,39,1095897600000,,-0.06745000000000001,0.2252571,0.23320000000000002,245.73000000000002,299.798571429,299.957142857,297.081428571,302.90000000000003,297.7,254.95000000000002,85.33,245.73000000000002,18.645714285700002,2.54285714286,27.228571428600002,6.05714285714,33.9,23.3,158.20000000000002,27
"sj",2004,40,1096502400000,0.033475,0.007625,0.24358000000000002,0.1786333,10.06,301.028571429,301.207142857,296.478571429,303.6,298.7,8.57,76.4714285714,10.06,17.9642857143,3.67142857143,29.142857142900002,8.085714285709999,34.4,24.400000000000002,21.8,13
"sj",2004,41,1097107200000,-0.016800000000000002,0.02526667,0.09047143,0.05836667,34.730000000000004,300.68,300.67857142900004,296.58428571400003,302.5,298.90000000000003,35.7,78.4771428571,34.730000000000004,18.072857142900002,2.5571428571399997,28.285714285700006,6.21428571429,31.700000000000003,24.400000000000002,24.400000000000002,18
"sj",2004,42,1097712000000,,0.09375000000000001,0.23602859999999998,0.2138714,83.2,300.508571429,300.67857142900004,296.864285714,303.40000000000003,298.6,41.4,80.66571428569999,83.2,18.4028571429,3.1571428571399998,28.1285714286,6.18571428571,32.2,23.900000000000002,41.400000000000006,16
"sj",2004,43,1098316800000,0.0969,0.07463333,0.08211667,0.07970000000000001,10.82,300.647142857,300.80714285700003,296.22142857100005,302.7,299.2,18.0,76.9228571429,10.82,17.6957142857,2.44285714286,28.285714285700006,6.72857142857,32.2,23.900000000000002,15.100000000000001,16
"sj",2004,44,1098921600000,0.08020000000000001,0.08800000000000002,0.096,0.11822859999999999,96.72,299.892857143,300.157142857,296.26,302.40000000000003,298.6,25.2,80.6557142857,96.72,17.7642857143,2.37142857143,27.5,5.6428571428600005,31.700000000000003,23.900000000000002,34.1,20
"sj",2004,45,1099526400000,0.1337,0.1288,0.24505000000000002,0.1911143,105.49000000000001,299.67,299.90000000000003,295.375714286,301.8,298.2,31.2,77.5328571429,105.49000000000001,16.818571428600002,2.4000000000000004,27.0571428571,6.528571428569999,30.6,22.8,109.0,17
"sj",2004,46,1100131200000,0.0199,-0.00135,0.039,0.06477143,18.75,299.92142857100004,299.97142857100005,295.598571429,302.1,298.3,24.5,77.3114285714,18.75,17.038571428599997,2.4000000000000004,27.2428571429,6.3571428571399995,31.1,23.900000000000002,7.7,4
"sj",2004,47,1100736000000,0.3274,-0.0064,0.22248569999999998,0.1364714,122.87,298.54714285700004,298.55714285700003,295.55714285700003,300.40000000000003,296.90000000000003,145.8,83.6285714286,122.87,17.0071428571,1.85714285714,26.3285714286,4.62857142857,28.900000000000002,23.3,70.7,15
"sj",2004,48,1101340800000,0.043500000000000004,-0.060700000000000004,0.19515710000000006,0.2427714,18.37,298.43,298.457142857,293.45571428600005,300.0,297.0,24.900000000000002,74.30285714290001,18.37,14.921428571400003,1.97142857143,26.3285714286,4.9,29.400000000000002,23.3,26.900000000000002,8
"sj",2004,49,1101945600000,-0.1613,-0.08855,0.2108714,0.27314289999999997,0.0,298.79142857100004,298.90000000000003,293.74,300.3,297.6,2.71,73.7571428571,0.0,15.1628571429,2.11428571429,25.642857142900002,6.442857142859999,28.900000000000002,21.1,7.7,6
"sj",2004,50,1102550400000,-0.0039000000000000003,-0.0262,0.2083167,0.17965,0.0,298.164285714,298.364285714,293.27428571400003,300.2,296.1,2.8000000000000003,74.3257142857,0.0,14.7085714286,2.3571428571400004,25.157142857100002,6.3142857142899995,28.900000000000002,20.6,10.4,12
"sj",2004,51,1103155200000,-0.15165,-0.021400000000000002,0.18281670000000005,0.13425710000000002,5.54,298.80285714300004,298.95,295.25285714299997,300.8,297.5,29.32,80.8885714286,5.54,16.621428571400006,2.2428571428599997,26.2714285714,5.62857142857,30.6,22.8,30.6,15
"sj",2004,52,1103760000000,-0.12610000000000002,-0.06296667,0.19948570000000002,0.14035,150.31,298.68285714300004,298.87142857099997,295.74142857100003,300.90000000000003,296.90000000000003,41.300000000000004,83.9528571429,150.31,17.1485714286,2.0571428571399997,26.2428571429,5.71428571429,30.0,22.8,55.7,11
"sj",2005,53,1104537600000,,,,,,,,,,,,,,,,,,,,,10
"sj",2005,1,1105142400000,0.0079,-0.04963333,0.12465710000000003,0.1004429,0.0,297.587142857,297.664285714,292.771428571,299.5,296.1,21.68,74.7785714286,0.0,14.261428571400003,1.95714285714,24.985714285700002,4.9,28.3,21.1,23.8,15
"sj",2005,2,1105747200000,0.024350000000000004,-0.019275,0.1335429,0.1272429,0.0,297.6,297.614285714,293.66714285700004,298.90000000000003,296.2,43.1,78.7985714286,0.0,15.0428571429,1.9142857142900003,25.200000000000003,5.38571428571,28.3,22.200000000000003,55.6,17
"sj",2005,3,1106352000000,-0.11183330000000001,-0.07645,0.2029,0.2233571,14.67,297.39571428600004,297.55714285700003,294.30857142900004,299.40000000000003,295.8,76.36,83.05571428569999,14.67,15.671428571400003,1.9142857142900003,25.228571428600002,4.91428571429,28.3,21.700000000000003,32.4,7
"sj",2005,4,1106956800000,-0.047900000000000005,0.0431,0.1743,0.1456429,15.200000000000001,296.53571428600003,296.614285714,292.512857143,299.0,294.8,31.85,78.53857142860001,15.200000000000001,14.091428571400003,2.6571428571399998,23.7571428571,6.328571428569999,28.3,17.8,34.0,7
"sj",2005,5,1107561600000,0.0442,-0.0758,0.2056,0.1781429,0.0,296.152857143,296.17142857100004,292.2,297.8,294.3,31.8,78.64,0.0,13.77,1.97142857143,23.714285714299997,4.528571428569999,27.8,19.400000000000002,5.4,8
"sj",2005,6,1108166400000,-0.08175,-0.03735,0.2976571,0.3102571,0.0,296.10142857100004,296.17142857100004,290.467142857,299.5,293.3,6.4,70.7957142857,0.0,12.362857142900001,3.11428571429,23.314285714300002,5.985714285709999,26.700000000000003,19.400000000000002,10.100000000000001,9
"sj",2005,7,1108771200000,,0.09300000000000001,0.17565709999999998,0.18428570000000002,0.0,296.352857143,296.40000000000003,291.037142857,298.7,293.40000000000003,5.3,72.2457142857,0.0,12.8071428571,3.08571428571,23.4142857143,6.22857142857,26.700000000000003,18.900000000000002,4.6000000000000005,12
"sj",2005,8,1109376000000,0.10830000000000001,-0.04855,0.1908714,0.1969714,0.0,296.48,296.55,291.58428571400003,298.0,295.0,10.1,74.19142857140001,0.0,13.2414285714,2.1571428571399998,24.485714285700002,4.614285714289999,27.200000000000003,21.700000000000003,2.1,12
"sj",2005,9,1109980800000,-0.1036667,-0.04113333,0.1607,0.1097667,0.0,297.271428571,297.45,293.27428571400003,300.3,295.5,5.92,78.6671428571,0.0,14.75,2.95714285714,25.028571428600006,7.12857142857,30.6,20.0,5.300000000000001,5
"sj",2005,10,1110585600000,,0.0781,0.2434571,0.25215709999999997,3.93,298.06142857099996,298.22142857100005,293.77,301.40000000000003,295.5,3.3000000000000003,77.3928571429,3.93,15.204285714300001,4.3571428571399995,26.0142857143,7.7,31.1,20.0,0.0,4
"sj",2005,11,1111190400000,0.0644,0.010950000000000001,0.1937429,0.2441714,0.0,297.85142857100004,297.914285714,292.78571428600003,301.6,294.8,0.3,73.58571428569999,0.0,14.282857142900001,4.25714285714,25.8428571429,8.41428571429,33.300000000000004,20.0,0.0,11
"sj",2005,12,1111795200000,-0.044000000000000004,-0.0753,0.1609286,0.2079714,0.0,298.24714285700003,298.5,293.217142857,301.2,295.6,0.2,73.8671428571,0.0,14.6685714286,3.9142857142899996,26.400000000000002,8.514285714289999,32.800000000000004,20.0,0.0,4
"sj",2005,13,1112400000000,,-0.09870000000000001,0.1752,0.14822860000000004,0.0,299.07285714299996,299.314285714,294.44428571400005,301.0,297.3,0.2,75.7371428571,0.0,15.782857142900001,2.8000000000000003,27.485714285700002,8.671428571429999,33.300000000000004,22.200000000000003,0.0,5
"sj",2005,14,1113004800000,0.0045000000000000005,-4.7999999999999996E-4,0.12331670000000002,0.1557833,13.44,299.10714285700004,299.364285714,294.92857142900004,301.5,297.40000000000003,8.0,78.0028571429,13.44,16.3042857143,3.0142857142899997,27.3,7.485714285710001,33.300000000000004,22.200000000000003,7.4,7
"sj",2005,15,1113609600000,-0.12350000000000001,-0.12350000000000001,0.15258329999999998,0.1210857,33.69,299.19,299.37857142900003,294.947142857,301.90000000000003,296.8,23.7,77.65,33.69,16.3157142857,3.3857142857099998,27.400000000000002,8.15714285714,32.800000000000004,22.8,21.1,1
"sj",2005,16,1114214400000,0.01683333,0.005433333,0.09328333,0.10921670000000001,42.88,300.012857143,300.10714285700004,295.648571429,302.7,297.1,3.6,77.24285714290001,42.88,17.055714285700002,3.7285714285699996,28.1714285714,8.41428571429,33.9,22.200000000000003,97.30000000000001,1
"sj",2005,17,1114819200000,-0.09295,,0.10123330000000001,0.106,234.13,298.91714285700004,299.021428571,295.538571429,301.6,296.40000000000003,98.5,81.7514285714,234.13,16.9642857143,3.58571428571,26.785714285700006,6.8857142857100015,32.800000000000004,22.8,207.5,4
"sj",2005,18,1115424000000,-0.13620000000000002,-0.24980000000000002,0.2218,0.2113714,0.0,299.54,299.564285714,295.554285714,301.90000000000003,297.5,11.0,78.9071428571,0.0,16.9628571429,2.75714285714,27.371428571400003,5.7,31.700000000000003,23.3,48.2,2
"sj",2005,19,1116028800000,0.06313333,0.082275,0.1302667,0.09501667,38.660000000000004,299.948571429,299.94285714299997,295.3,301.8,297.90000000000003,10.11,75.69857142859999,38.660000000000004,16.6728571429,2.9142857142899996,27.3,6.22857142857,31.700000000000003,23.3,11.4,6
"sj",2005,20,1116633600000,,0.048100000000000004,0.07107143,0.04847143,102.56,299.065714286,298.98571428599996,296.075714286,301.6,296.8,96.0,83.7628571429,102.56,17.5328571429,2.5142857142899997,26.2714285714,5.95714285714,30.6,22.200000000000003,110.9,3
"sj",2005,21,1117238400000,0.0476,0.06735000000000001,0.0966,0.08731429,156.94,299.805714286,300.03571428600003,296.90000000000003,303.0,297.1,145.70000000000002,84.33571428569999,156.94,18.485714285700002,3.0714285714300003,28.3857142857,6.657142857139999,35.0,23.900000000000002,71.2,4
"sj",2005,22,1117843200000,-0.0143,-0.004475,0.1778,0.1467571,84.78,300.84000000000003,300.87857142900003,297.598571429,303.40000000000003,298.7,14.59,82.63,84.78,19.2071428571,2.9000000000000004,28.8428571429,6.34285714286,34.4,25.0,23.900000000000002,10
"sj",2005,23,1118448000000,0.0606,0.09883333,0.18818569999999998,0.1763,32.02,301.11714285700003,301.12857142900003,296.68857142900004,303.0,299.40000000000003,4.5,76.94,32.02,18.165714285700002,2.5714285714300003,28.728571428600002,5.95714285714,32.800000000000004,24.400000000000002,4.4,12
"sj",2005,24,1119052800000,0.0449,0.1177,0.12111430000000001,0.1242143,97.46000000000001,299.98142857100004,300.10714285700004,296.544285714,302.1,298.3,15.9,81.5157142857,97.46000000000001,18.0285714286,2.8714285714299996,27.5142857143,5.800000000000001,31.1,23.900000000000002,44.5,21
"sj",2005,25,1119657600000,,0.0634,0.20974289999999998,0.2099286,8.36,301.337142857,301.35714285700004,297.458571429,304.0,298.5,4.2,79.7185714286,8.36,19.0414285714,3.5142857142899997,30.028571428600006,7.657142857139999,34.4,25.0,0.0,26
"sj",2005,26,1120262400000,0.0892,0.07075000000000001,0.09012857,0.09425714,23.36,301.088571429,301.078571429,297.314285714,302.8,298.90000000000003,28.59,80.0128571429,23.36,18.8457142857,2.58571428571,29.0428571429,6.8142857142899995,33.300000000000004,24.400000000000002,52.300000000000004,21
"sj",2005,27,1120867200000,0.0854,0.24667499999999998,0.17178569999999999,0.2381,42.06,301.281428571,301.28571428600003,297.364285714,303.7,299.2,32.4,79.3771428571,42.06,18.8857142857,2.9428571428600003,29.028571428600006,6.25714285714,33.9,25.0,34.800000000000004,30
"sj",2005,28,1121472000000,0.0514,0.051625,0.11225710000000001,0.13701429999999998,92.52,300.66714285700004,300.62142857099997,297.0,302.5,298.7,45.28,80.5614285714,92.52,18.5085714286,2.61428571429,28.4428571429,6.34285714286,32.800000000000004,24.400000000000002,52.800000000000004,45
"sj",2005,29,1122076800000,-0.0665,-0.021,0.2358286,0.23334290000000002,39.49,300.87142857099997,300.892857143,296.98142857100004,303.1,298.8,31.900000000000002,79.4814285714,39.49,18.481428571400002,2.44285714286,28.3857142857,7.1000000000000005,32.800000000000004,23.900000000000002,50.300000000000004,56
"sj",2005,30,1122681600000,-0.1087,-0.00945,0.2564429000000001,0.2153714,64.25,300.852857143,300.92142857100004,297.58,302.90000000000003,298.7,34.300000000000004,82.4085714286,64.25,19.1142857143,2.72857142857,28.9285714286,6.17142857143,32.2,23.900000000000002,73.8,75
"sj",2005,31,1123286400000,-0.06475,-0.0267,0.1404,0.1212,80.34,301.158571429,301.10714285700004,297.29142857100004,303.0,299.3,54.1,79.6214285714,80.34,18.8314285714,2.8714285714299996,28.9428571429,5.92857142857,33.300000000000004,25.0,41.0,83
"sj",2005,32,1123891200000,,0.02365,0.26912859999999994,0.1919286,18.150000000000002,301.348571429,301.37857142900003,297.36714285700003,303.5,299.2,11.93,79.2528571429,18.150000000000002,18.9385714286,2.98571428571,29.471428571399997,6.97142857143,33.9,25.6,12.600000000000001,82
"sj",2005,33,1124496000000,0.047900000000000005,0.069675,0.08632857000000001,0.09587143000000001,29.86,301.46571428600004,301.464285714,297.18857142900004,303.7,299.2,21.1,77.74,29.86,18.72,3.4142857142899996,29.3285714286,6.5,33.300000000000004,25.6,18.1,126
"sj",2005,34,1125100800000,-0.12240000000000001,0.051000000000000004,0.1057714,0.14187139999999998,99.02,301.17857142900004,301.22142857100005,296.69285714299997,303.7,299.1,28.1,76.7342857143,99.02,18.1742857143,3.3857142857099998,27.9285714286,7.92857142857,33.300000000000004,22.8,31.700000000000003,119
"sj",2005,35,1125705600000,,-0.0073,0.11122000000000001,0.1085857,77.05,301.29142857100004,301.392857143,297.287142857,303.40000000000003,299.5,30.0,79.0814285714,77.05,18.8671428571,3.1857142857099996,28.0857142857,6.571428571429999,32.2,22.200000000000003,104.4,137
"sj",2005,36,1126310400000,0.0022,-0.027100000000000003,0.20502859999999998,0.22023330000000002,23.3,301.46571428600004,301.51428571400004,296.642857143,304.1,298.6,3.7,75.4385714286,23.3,18.157142857100002,4.42857142857,28.8571428571,7.05714285714,33.9,24.400000000000002,8.9,131
"sj",2005,37,1126915200000,0.0073,0.0049,0.1523429,0.1456286,43.57,302.2,302.164285714,297.79571428599996,304.3,299.90000000000003,11.9,77.27285714290001,43.57,19.44,3.3857142857099998,29.2428571429,7.55714285714,33.9,24.400000000000002,61.0,112
"sj",2005,38,1127520000000,0.0252,-0.059333330000000004,0.1554286,0.17802859999999998,66.86,301.495714286,301.51428571400004,297.0,303.7,298.90000000000003,14.6,76.66142857140001,66.86,18.5057142857,3.5714285714300003,28.5857142857,6.657142857139999,32.2,24.400000000000002,15.100000000000001,82
"sj",2005,39,1128124800000,0.0012000000000000001,-0.02986667,0.1802833,0.1557333,36.86,301.114285714,301.37142857099997,297.12857142900003,304.0,298.8,38.4,79.0828571429,36.86,18.7042857143,3.54285714286,28.6285714286,6.157142857139999,32.2,25.0,19.8,73
"sj",2005,40,1128729600000,0.0488,0.039400000000000004,0.11255710000000001,0.07724286,68.31,301.09000000000003,301.12857142900003,296.957142857,303.3,299.5,27.3,78.3514285714,68.31,18.498571428600002,2.6857142857099996,28.0142857143,6.34285714286,32.800000000000004,23.3,18.6,43
"sj",2005,41,1129334400000,0.0419,0.02793333,0.055150000000000005,0.04244286,157.83,299.83428571400003,300.01428571400004,296.54714285700004,303.0,297.90000000000003,60.4,82.2642857143,157.83,18.0357142857,2.54285714286,27.0142857143,7.22857142857,32.2,22.8,126.9,55
"sj",2005,42,1129939200000,0.022750000000000003,0.027800000000000002,0.2403571,0.2043429,112.16,300.624285714,300.87857142900003,297.327142857,303.1,298.0,18.7,82.39,112.16,18.9585714286,2.9285714285699997,28.0428571429,6.442857142859999,33.9,23.3,45.5,55
"sj",2005,43,1130544000000,-0.029974999999999998,0.05126667,0.17055710000000004,0.16231429999999997,20.75,300.69142857099996,300.707142857,297.387142857,303.1,298.7,70.3,82.4228571429,20.75,18.9914285714,2.44285714286,27.971428571399997,7.071428571429999,33.300000000000004,23.900000000000002,55.1,53
"sj",2005,44,1131148800000,0.07596667,-0.062200000000000005,0.25351429999999997,0.2017429,39.72,300.841428571,300.94285714299997,296.831428571,302.90000000000003,298.90000000000003,26.26,78.97,39.72,18.34,2.5714285714300003,27.957142857100003,7.4,32.800000000000004,23.900000000000002,57.2,46
"sj",2005,45,1131753600000,-0.00135,0.06455000000000001,0.2022143,0.1520714,27.22,300.664285714,300.73571428599996,296.74857142900004,302.6,299.0,20.43,79.3271428571,27.22,18.228571428600002,2.12857142857,27.871428571400003,7.01428571429,32.800000000000004,23.3,32.5,43
"sj",2005,46,1132358400000,0.0507,0.017400000000000002,0.2004429,0.1821714,37.36,299.97142857100005,299.814285714,296.19428571400005,301.6,298.0,93.9,79.9014285714,37.36,17.638571428600002,2.2571428571400003,27.157142857100002,6.54285714286,31.1,23.3,41.5,29
"sj",2005,47,1132963200000,,0.16540000000000002,0.2159143,0.1852286,14.49,299.467142857,299.564285714,295.11714285700003,301.40000000000003,298.0,40.81,77.2457142857,14.49,16.5485714286,2.58571428571,26.528571428600006,6.08571428571,30.0,22.200000000000003,23.6,22
"sj",2005,48,1133568000000,,0.18230000000000002,0.2686,0.24818569999999998,26.650000000000002,299.18285714300004,299.23571428599996,295.124285714,302.2,297.8,36.65,78.6242857143,26.650000000000002,16.571428571400002,2.41428571429,26.228571428600002,5.87142857143,30.6,22.8,80.7,26
"sj",2005,49,1134172800000,-0.03396667,0.041350000000000005,0.1812667,0.20685,0.0,298.578571429,298.542857143,293.015714286,300.5,295.90000000000003,11.200000000000001,71.4557142857,0.0,14.5071428571,2.7428571428599997,24.985714285700002,6.328571428569999,28.900000000000002,20.6,27.5,13
"sj",2005,50,1134777600000,-0.0587,-0.07753333,0.16675710000000002,0.16951429999999998,0.0,299.13142857099996,299.24285714300004,294.332857143,300.8,297.5,13.6,75.0757142857,0.0,15.7214285714,2.17142857143,25.457142857100003,6.028571428569999,29.400000000000002,21.1,30.0,17
"sj",2005,51,1135382400000,0.1077,0.0531,0.2853429,0.29357140000000004,0.0,298.44,298.65000000000003,294.138571429,300.90000000000003,296.5,20.64,77.3157142857,0.0,15.532857142900001,2.52857142857,24.6285714286,6.18571428571,28.900000000000002,20.6,29.1,8
"sj",2006,52,1136073600000,-0.1062,-0.1376,0.1835,0.16976670000000002,64.08,299.147142857,299.30714285700003,294.68285714300004,301.40000000000003,297.5,22.5,76.5785714286,64.08,16.0271428571,2.2428571428599997,25.8857142857,6.2714285714299995,30.0,21.1,18.6,13
"sj",2006,1,1136678400000,-0.008233333,-0.04533333,0.1100714,0.09948571,16.27,298.67714285700004,298.864285714,293.804285714,300.3,297.2,5.76,74.50857142859999,16.27,15.202857142900001,2.1,24.657142857100002,6.25714285714,28.3,20.6,8.1,10
"sj",2006,2,1137283200000,-0.04245,0.00455,0.2592714,0.23931429999999998,72.69,298.332857143,298.55,293.108571429,300.1,296.6,10.9,72.92857142860001,72.69,14.5714285714,2.44285714286,24.0571428571,6.800000000000001,27.8,18.900000000000002,21.900000000000002,17
"sj",2006,3,1137888000000,-0.1942333,-0.11174,0.1015143,0.10111429999999999,74.41,298.401428571,298.528571429,294.41714285700004,300.90000000000003,296.7,41.5,78.72,74.41,15.7942857143,2.4285714285699997,24.714285714299997,6.3571428571399995,30.6,20.6,101.10000000000001,19
"sj",2006,4,1138492800000,0.009000000000000001,-0.0458,0.10001670000000001,0.10768330000000001,0.0,298.287142857,298.33571428600004,293.512857143,299.90000000000003,296.6,16.8,74.89714285710001,0.0,14.8971428571,2.0142857142899997,24.285714285700006,5.1428571428600005,27.200000000000003,20.6,29.200000000000003,9
"sj",2006,5,1139097600000,0.0443,-0.005,0.1681333,0.1399571,0.0,297.54142857100004,297.635714286,292.347142857,300.2,295.5,9.89,72.8728571429,0.0,13.86,2.1571428571399998,23.4142857143,6.114285714289999,28.900000000000002,18.900000000000002,7.6000000000000005,9
